card_txn_id,card_id,merchant_id,amount,currency_code,txn_datetime,status,is_flagged
3662,38,64,2474.26,AED,2024-10-23T03:56:25,reversed,0
3663,467,72,309.74,QAR,2023-04-16T20:34:18,approved,0
3664,93,71,289.6,USD,2024-02-20T08:20:16,declined,0
3665,79,48,1318.7,USD,2023-12-17T07:26:06,approved,0
3666,257,58,1185.2,GBP,2022-11-28T18:22:59,approved,0
3667,300,40,1465.87,USD,2025-02-11T01:40:36,approved,0
3668,232,16,1399.81,USD,2023-03-28T02:48:21,approved,0
3669,218,5,2681.63,USD,2022-06-18T08:53:58,approved,0
3670,460,54,1000.24,QAR,2023-06-22T03:23:11,approved,0
3671,177,88,1979.47,GBP,2022-10-21T19:57:50,approved,0
3672,373,48,772.34,EUR,2025-03-20T03:53:14,declined,0
3673,286,6,764.36,USD,2024-05-27T04:01:38,approved,0
3674,99,57,741.1,USD,2023-10-29T23:10:19,declined,0
3675,344,54,9.29,QAR,2023-07-31T21:43:07,approved,0
3676,391,115,812.24,GBP,2024-06-10T22:07:12,approved,0
3677,167,46,1025.78,USD,2023-02-09T04:52:27,approved,0
3678,107,69,768.98,USD,2025-11-09T11:22:04,approved,0
3679,181,35,2789.34,QAR,2025-07-11T11:49:09,approved,0
3680,189,52,2708.04,USD,2022-05-07T16:57:17,approved,0
3681,89,90,41.71,USD,2022-05-28T04:25:12,approved,0
3682,340,24,1970.41,USD,2024-12-20T03:46:50,approved,0
3683,82,58,743.88,USD,2024-04-18T04:28:28,declined,0
3684,150,56,2646.5,USD,2024-11-03T16:55:07,approved,0
3685,391,50,1613.21,USD,2025-12-17T14:48:18,approved,0
3686,295,38,806.92,EUR,2022-05-30T06:26:31,approved,0
3687,81,111,2488.1,GBP,2024-04-05T13:32:16,approved,0
3688,449,1,2729.65,USD,2024-04-08T20:27:57,approved,0
3689,391,24,97.18,USD,2022-09-10T22:45:49,approved,0
3690,231,77,46.41,USD,2022-03-26T06:35:43,approved,0
3691,53,84,958.06,AED,2022-07-16T16:01:06,approved,0
3692,419,2,474.24,USD,2025-01-06T01:55:07,approved,0
3693,271,108,2079.98,QAR,2025-08-12T11:12:04,approved,0
3694,454,86,2682.49,EUR,2025-01-19T03:23:31,approved,0
3695,441,41,1740.25,USD,2025-10-11T12:49:27,approved,0
3696,94,31,2147.74,USD,2023-08-17T12:02:09,approved,0
3697,90,104,432.37,QAR,2024-10-09T17:40:38,approved,0
3698,492,44,316.09,GBP,2025-11-27T04:55:57,approved,0
3699,483,102,2329.5,USD,2024-05-01T04:04:03,approved,0
3700,166,111,1441.24,EUR,2025-04-06T15:59:41,approved,0
3701,315,114,1571.31,USD,2025-06-06T15:41:22,approved,0
3702,272,51,1256.36,USD,2024-12-28T06:26:35,approved,0
3703,477,104,2021.5,USD,2023-08-19T01:28:14,approved,0
3704,270,88,2921.04,USD,2023-07-29T06:37:01,approved,1
3705,458,20,80.45,USD,2025-09-23T12:11:25,approved,0
3706,324,23,2954.87,QAR,2024-10-05T09:32:52,approved,0
3707,320,67,2149.37,QAR,2025-06-15T05:04:14,approved,0
3708,61,114,991.86,USD,2025-05-05T06:11:08,approved,0
3709,90,99,985.27,USD,2023-08-31T18:42:54,approved,0
3710,487,109,2678.97,USD,2024-01-24T09:15:41,approved,0
3711,404,40,1084.3,USD,2025-01-23T01:03:30,approved,0
3712,294,23,2209.86,USD,2024-05-27T06:25:26,reversed,0
3713,124,62,2527.13,USD,2025-07-31T20:23:41,approved,0
3714,173,70,733.54,USD,2022-03-21T00:55:47,approved,0
3715,17,79,1744.01,GBP,2022-08-25T14:50:09,approved,0
3716,407,30,2298.12,AED,2025-12-18T16:00:18,approved,0
3717,413,97,1125.53,USD,2024-05-11T08:01:07,approved,0
3718,16,12,2660.19,EUR,2023-03-04T10:11:00,approved,0
3719,90,104,2915.32,USD,2025-03-07T06:04:24,approved,0
3720,198,52,2513.96,USD,2022-08-28T12:06:18,approved,0
3721,80,25,318.0,USD,2022-06-25T22:28:07,approved,0
3722,163,60,2763.88,USD,2023-11-16T03:38:42,approved,0
3723,284,10,1794.85,GBP,2022-01-12T10:26:49,approved,0
3724,327,46,473.58,USD,2023-04-08T11:38:23,approved,0
3725,123,47,547.99,USD,2025-08-28T00:09:45,approved,0
3726,270,101,2271.77,USD,2022-07-20T01:25:26,approved,0
3727,87,38,1744.2,AED,2024-01-21T14:28:28,approved,0
3728,297,6,1102.89,USD,2023-11-22T06:09:08,approved,0
3729,320,120,1855.18,QAR,2025-11-22T21:49:22,approved,0
3730,162,68,1394.84,QAR,2025-07-02T22:58:54,declined,0
3731,366,15,1204.33,GBP,2023-05-26T03:30:06,approved,0
3732,48,9,775.66,GBP,2022-08-26T05:18:44,approved,0
3733,187,114,917.45,USD,2023-03-21T02:58:43,declined,0
3734,473,95,1410.95,QAR,2023-06-25T02:36:57,declined,0
3735,206,77,964.89,QAR,2023-10-13T20:03:34,approved,0
3736,3,25,763.99,QAR,2025-08-23T02:59:31,approved,0
3737,237,4,1162.08,USD,2022-03-17T03:06:43,approved,0
3738,114,110,273.24,AED,2025-07-17T20:05:29,approved,0
3739,494,41,1411.45,USD,2024-05-14T08:00:01,approved,0
3740,397,110,1950.58,GBP,2023-10-12T09:54:08,approved,0
3741,364,115,2619.7,EUR,2022-11-01T09:04:07,approved,0
3742,139,98,2066.12,USD,2025-09-15T22:53:04,approved,0
3743,243,41,2633.2,EUR,2024-06-12T04:17:58,approved,0
3744,118,108,189.22,USD,2023-08-25T04:47:04,approved,0
3745,262,34,1202.19,USD,2025-05-08T11:06:40,approved,0
3746,122,36,2758.21,USD,2023-10-15T04:04:54,approved,0
3747,132,42,566.6,QAR,2022-07-21T13:48:55,approved,0
3748,5,56,103.13,USD,2023-08-13T03:06:44,declined,0
3749,476,84,314.47,USD,2025-10-12T09:41:27,approved,0
3750,324,14,2271.23,USD,2024-10-13T17:38:54,approved,0
3751,275,55,1730.65,EUR,2023-10-20T14:47:24,approved,0
3752,393,68,683.81,USD,2022-08-07T22:43:20,approved,0
3753,328,37,1466.38,QAR,2023-05-08T07:17:44,approved,0
3754,425,84,2569.94,USD,2024-06-03T19:30:02,approved,0
3755,396,47,470.4,AED,2023-05-10T02:42:51,approved,0
3756,442,41,148.25,AED,2025-02-28T06:30:01,approved,0
3757,266,42,1864.89,EUR,2025-11-27T14:17:41,approved,0
3758,87,73,65.7,GBP,2025-09-07T11:02:38,approved,0
3759,79,65,204.13,USD,2022-11-10T12:25:32,approved,0
3760,380,113,1819.82,EUR,2022-12-19T09:04:27,declined,0
3761,306,45,2585.78,USD,2025-11-14T23:46:59,declined,0
3762,405,49,534.15,USD,2025-08-16T19:01:32,reversed,0
3763,382,84,163.67,USD,2023-02-17T02:48:07,approved,0
3764,61,59,2809.78,USD,2022-10-13T17:09:49,approved,0
3765,124,11,557.76,USD,2024-10-17T04:22:00,approved,0
3766,110,67,2554.24,QAR,2024-05-28T03:27:11,approved,0
3767,491,34,277.6,USD,2022-12-24T15:41:45,approved,0
3768,162,84,1476.71,EUR,2023-06-05T05:58:50,approved,0
3769,370,20,37.57,USD,2022-03-13T14:38:15,declined,0
3770,190,84,1525.54,USD,2025-12-22T19:18:09,approved,0
3771,340,43,2989.13,USD,2023-11-07T07:55:57,approved,0
3772,443,99,1724.88,USD,2025-11-01T17:31:31,approved,0
3773,311,29,1187.35,EUR,2023-01-09T15:13:29,approved,0
3774,114,67,2165.54,USD,2025-10-26T02:08:37,approved,0
3775,54,14,1979.8,EUR,2023-05-06T20:13:03,approved,0
3776,97,48,2836.73,EUR,2022-12-31T08:25:36,approved,0
3777,398,105,866.46,GBP,2022-08-01T05:13:08,approved,0
3778,117,110,512.04,USD,2024-09-18T07:33:48,approved,0
3779,413,61,179.59,GBP,2025-03-24T09:13:37,approved,0
3780,246,2,2951.97,AED,2025-02-24T14:33:13,approved,0
3781,116,15,1273.9,QAR,2025-02-08T05:08:24,approved,0
3782,317,104,1788.98,USD,2024-02-02T03:39:14,approved,0
3783,279,39,811.33,EUR,2025-02-19T07:34:00,approved,0
3784,333,57,2663.92,QAR,2025-01-18T03:06:14,approved,0
3785,344,33,1725.44,USD,2023-09-20T11:20:19,approved,0
3786,452,2,48.51,QAR,2023-12-31T10:41:32,approved,0
3787,470,34,1656.21,USD,2022-09-12T16:01:42,approved,0
3788,334,96,698.56,AED,2022-04-29T04:46:58,approved,0
3789,303,71,2291.77,AED,2024-11-21T15:47:22,approved,0
3790,191,55,2310.89,USD,2023-04-26T06:47:02,approved,1
3791,211,54,2043.83,USD,2025-08-13T21:44:25,approved,0
3792,47,13,1720.07,AED,2024-06-01T22:05:06,reversed,0
3793,173,96,662.22,EUR,2024-09-30T06:46:07,approved,0
3794,30,30,1464.02,EUR,2024-08-13T00:49:13,approved,0
3795,109,4,1243.68,QAR,2025-04-04T04:56:03,declined,0
3796,471,48,1553.04,USD,2022-10-22T03:25:11,approved,0
3797,355,39,382.68,USD,2023-07-07T15:15:09,approved,0
3798,165,8,2303.78,QAR,2022-10-03T18:42:38,approved,0
3799,113,50,2421.59,QAR,2025-07-02T20:07:08,approved,0
3800,82,117,2692.33,GBP,2025-06-26T11:30:35,approved,0
3801,12,109,704.0,EUR,2025-12-08T10:00:58,reversed,0
3802,310,97,2407.08,AED,2024-04-28T17:55:51,declined,0
3803,143,42,1307.44,AED,2024-07-03T23:44:46,approved,0
3804,374,58,792.09,AED,2022-03-10T10:16:03,declined,0
3805,463,11,2921.29,QAR,2025-11-15T21:20:26,approved,0
3806,5,73,2361.62,USD,2024-03-17T20:31:51,approved,0
3807,348,32,108.23,AED,2022-05-27T07:56:16,approved,0
3808,448,5,1048.65,EUR,2022-04-17T12:40:30,approved,0
3809,131,101,2356.02,AED,2024-01-06T09:33:16,approved,0
3810,21,114,882.81,USD,2025-12-31T13:16:54,approved,0
3811,198,68,2376.22,USD,2025-01-01T14:22:10,approved,1
3812,459,71,1743.72,USD,2023-08-01T12:27:08,approved,0
3813,43,25,1591.97,EUR,2025-05-18T10:47:05,approved,0
3814,88,86,2677.57,GBP,2024-02-26T11:11:43,approved,0
3815,346,16,1105.67,USD,2022-02-16T09:15:06,approved,1
3816,445,108,2789.18,USD,2024-10-15T08:04:40,approved,0
3817,487,103,1453.61,GBP,2025-09-16T12:56:12,approved,0
3818,52,81,121.53,AED,2023-04-14T05:44:15,approved,0
3819,242,8,488.16,USD,2024-02-09T03:26:32,approved,0
3820,195,76,1259.42,USD,2025-08-11T16:38:57,approved,0
3821,158,11,2824.54,USD,2023-01-15T16:57:49,approved,0
3822,410,102,727.75,USD,2022-09-18T08:47:43,approved,0
3823,478,92,1787.9,GBP,2025-03-30T14:47:45,approved,0
3824,368,110,799.93,QAR,2024-12-21T18:19:01,declined,0
3825,159,50,1020.59,GBP,2025-01-19T08:57:25,approved,0
3826,297,20,1933.79,USD,2024-10-27T15:35:01,approved,0
3827,125,62,1193.1,EUR,2024-09-04T13:51:16,approved,0
3828,106,58,1594.33,USD,2023-07-16T04:22:07,approved,0
3829,233,16,1271.52,QAR,2025-03-16T14:19:28,approved,0
3830,218,89,2851.29,GBP,2025-11-18T19:05:37,approved,0
3831,187,21,1142.88,USD,2023-12-03T18:42:41,approved,0
3832,223,111,1738.95,QAR,2022-02-01T16:50:22,approved,0
3833,164,74,352.09,EUR,2025-08-29T13:46:50,approved,0
3834,303,84,2013.38,AED,2024-09-20T01:42:19,approved,0
3835,245,62,2750.27,AED,2023-07-11T01:22:51,approved,0
3836,484,119,168.1,AED,2022-02-07T22:05:23,approved,0
3837,317,37,109.27,QAR,2025-06-25T22:39:56,approved,0
3838,166,17,1111.87,AED,2023-03-20T15:16:58,approved,0
3839,138,46,1011.22,USD,2025-10-02T20:30:24,declined,0
3840,345,53,633.14,QAR,2025-11-13T08:11:00,approved,0
3841,14,73,2695.69,AED,2022-01-21T21:28:10,approved,0
3842,67,68,1875.83,EUR,2022-10-20T15:24:36,approved,0
3843,285,64,182.45,GBP,2025-04-05T08:53:55,approved,0
3844,219,105,1210.44,USD,2024-05-17T19:34:01,approved,0
3845,238,56,2044.67,USD,2025-01-12T05:41:57,approved,0
3846,412,37,591.24,USD,2022-04-26T15:38:53,approved,0
3847,182,29,1435.64,QAR,2024-08-14T21:33:16,approved,0
3848,216,37,1693.63,USD,2022-08-17T12:12:43,approved,0
3849,438,108,2060.41,QAR,2023-12-04T19:11:22,approved,0
3850,38,45,1282.42,USD,2022-05-07T15:39:32,approved,0
3851,343,6,65.36,USD,2023-03-18T23:19:52,approved,1
3852,107,99,1442.01,USD,2024-06-04T18:55:45,approved,0
3853,320,37,294.81,USD,2025-11-27T12:43:36,approved,0
3854,314,16,355.71,EUR,2025-03-18T09:26:57,approved,0
3855,55,70,468.76,USD,2025-05-12T03:16:27,declined,0
3856,50,11,1961.27,USD,2023-01-22T07:36:52,declined,0
3857,189,78,2856.25,AED,2025-10-24T13:41:37,approved,0
3858,486,119,871.66,USD,2025-10-15T06:46:30,approved,0
3859,382,114,2992.4,QAR,2024-12-21T16:19:24,approved,0
3860,124,40,1884.17,EUR,2023-10-27T01:47:15,approved,0
3861,92,112,1346.76,GBP,2025-11-01T02:29:36,approved,0
3862,82,46,141.66,QAR,2023-12-23T06:10:27,approved,0
3863,143,111,2526.02,EUR,2025-10-15T22:32:15,approved,0
3864,489,72,2156.65,GBP,2024-09-25T18:56:15,approved,0
3865,270,73,2496.68,QAR,2022-06-12T05:54:33,reversed,0
3866,260,63,1441.42,USD,2025-01-07T12:58:39,approved,0
3867,227,49,2115.47,QAR,2022-12-05T19:24:55,approved,0
3868,161,24,2504.88,USD,2023-10-11T15:14:04,approved,0
3869,10,37,62.52,USD,2022-01-17T14:51:06,approved,0
3870,398,103,840.93,GBP,2023-05-24T14:03:59,approved,0
3871,271,119,300.87,EUR,2023-03-31T11:20:01,approved,0
3872,108,116,191.17,USD,2022-08-22T23:20:32,approved,0
3873,432,29,2863.27,USD,2023-03-25T15:03:44,approved,0
3874,34,86,2079.78,USD,2023-01-26T02:57:28,approved,0
3875,411,64,2996.78,USD,2022-08-01T22:59:44,reversed,0
3876,228,28,1360.53,USD,2025-05-04T15:51:40,approved,0
3877,454,112,19.07,EUR,2023-08-16T18:10:26,approved,0
3878,283,79,2558.82,QAR,2022-11-23T23:43:57,approved,0
3879,213,10,627.73,USD,2023-07-07T22:37:27,declined,0
3880,469,84,940.65,USD,2023-07-09T07:21:34,approved,0
3881,425,61,252.21,QAR,2025-12-27T00:50:02,declined,0
3882,43,115,948.86,USD,2022-05-24T22:07:36,declined,0
3883,467,115,2886.35,QAR,2024-04-12T01:53:09,approved,0
3884,98,103,2666.27,QAR,2024-10-09T15:38:27,approved,0
3885,132,117,1508.27,QAR,2024-02-10T04:20:30,approved,0
3886,87,23,930.23,QAR,2022-04-27T12:37:56,approved,0
3887,257,54,2271.1,GBP,2024-10-04T10:54:16,approved,0
3888,82,64,2331.97,USD,2022-08-26T09:35:35,approved,0
3889,29,48,2893.6,USD,2022-06-04T18:31:42,approved,0
3890,467,63,128.03,USD,2024-10-04T23:35:24,approved,0
3891,24,34,813.95,USD,2023-09-05T08:47:08,approved,0
3892,393,19,2246.66,USD,2025-07-12T00:33:34,approved,0
3893,23,9,986.56,USD,2024-06-16T21:32:42,approved,0
3894,91,53,1530.52,QAR,2024-06-28T01:18:09,approved,0
3895,289,86,1515.72,USD,2022-01-12T14:24:42,approved,0
3896,6,6,1288.66,USD,2023-06-27T07:27:23,approved,0
3897,478,29,1788.71,EUR,2024-08-15T12:26:47,approved,0
3898,129,16,2596.91,GBP,2023-10-23T01:01:50,approved,1
3899,353,107,2612.39,USD,2022-08-16T22:47:34,declined,1
3900,230,117,1420.81,USD,2024-11-04T09:23:23,approved,0
3901,321,55,2763.09,USD,2022-04-04T13:27:31,approved,0
3902,372,21,2395.55,USD,2023-04-22T09:37:55,approved,0
3903,487,82,1776.43,USD,2024-01-13T05:28:11,approved,0
3904,274,29,590.44,AED,2024-08-07T08:50:44,approved,0
3905,296,14,513.39,GBP,2023-12-09T18:37:51,approved,0
3906,239,81,2635.01,USD,2024-12-28T17:01:05,approved,0
3907,176,97,1216.2,USD,2024-12-25T06:26:06,approved,0
3908,277,5,447.87,USD,2025-09-09T01:50:04,approved,0
3909,87,92,143.7,EUR,2023-05-09T14:03:14,declined,0
3910,317,46,2655.22,EUR,2023-10-14T03:25:28,declined,0
3911,224,91,1241.22,AED,2024-04-11T11:34:55,approved,0
3912,99,50,2567.93,USD,2024-01-07T07:55:24,approved,0
3913,74,104,183.72,USD,2023-10-31T08:23:02,approved,0
3914,468,3,1162.86,USD,2025-06-08T14:35:51,declined,0
3915,422,116,1949.03,EUR,2022-07-18T17:58:12,approved,0
3916,61,97,169.67,USD,2022-01-10T13:24:20,approved,0
3917,492,31,2555.25,GBP,2025-02-28T07:01:48,approved,0
3918,116,90,2436.16,QAR,2024-04-28T00:45:34,approved,0
3919,322,64,2662.98,USD,2025-03-03T21:15:30,approved,0
3920,146,37,1403.5,EUR,2022-04-15T20:53:20,approved,0
3921,30,34,1410.73,USD,2025-09-03T16:36:01,approved,0
3922,135,48,342.52,USD,2025-11-05T01:20:58,approved,0
3923,438,16,2685.28,USD,2023-11-03T15:21:19,approved,0
3924,261,100,2.71,USD,2024-09-19T09:01:24,approved,0
3925,167,101,10.0,USD,2023-10-07T07:11:00,approved,0
3926,275,47,220.75,QAR,2022-04-25T03:12:21,approved,0
3927,48,103,1314.27,USD,2025-10-09T11:00:46,approved,0
3928,444,80,2239.03,USD,2024-12-22T20:17:05,approved,0
3929,48,106,869.9,USD,2025-12-31T00:31:16,approved,0
3930,141,95,2932.29,USD,2024-05-26T18:38:58,approved,0
3931,396,20,1419.52,GBP,2022-10-25T12:35:36,declined,0
3932,230,29,1533.76,QAR,2023-02-20T01:36:59,approved,0
3933,436,27,1808.99,USD,2022-04-15T11:26:12,approved,0
3934,42,20,906.41,QAR,2022-09-10T06:30:13,approved,0
3935,45,18,1936.25,USD,2022-05-23T18:14:57,approved,0
3936,446,25,1293.18,USD,2024-05-25T11:43:44,approved,0
3937,462,95,2906.25,EUR,2025-05-05T08:23:26,approved,0
3938,17,97,1630.06,USD,2022-08-11T09:24:44,approved,0
3939,56,69,1344.34,EUR,2024-09-07T13:49:14,approved,0
3940,24,17,597.03,USD,2023-03-07T07:52:14,approved,0
3941,389,31,312.73,EUR,2022-01-09T04:20:01,approved,0
3942,79,64,50.43,USD,2023-09-28T07:49:53,approved,0
3943,195,55,1546.26,USD,2024-10-20T20:09:24,approved,0
3944,162,62,2201.61,EUR,2024-05-23T06:26:32,approved,0
3945,249,25,1590.69,QAR,2024-12-12T04:12:12,declined,0
3946,236,4,281.92,GBP,2025-04-04T17:10:18,approved,0
3947,352,60,1087.09,USD,2024-03-22T04:06:00,approved,0
3948,449,102,1969.11,QAR,2023-01-21T12:29:33,declined,0
3949,259,84,1951.21,QAR,2025-01-20T18:24:00,approved,0
3950,461,52,2560.85,USD,2024-12-08T02:56:58,approved,0
3951,160,94,2597.03,USD,2025-01-19T21:17:24,approved,0
3952,217,70,2329.17,EUR,2025-05-07T04:10:40,approved,0
3953,313,101,1370.11,EUR,2022-01-18T06:07:02,approved,0
3954,136,72,2175.19,EUR,2023-12-10T23:16:16,declined,0
3955,283,74,135.49,QAR,2023-07-11T17:15:12,approved,0
3956,163,70,1132.69,EUR,2025-07-23T04:24:03,approved,0
3957,344,65,2063.85,USD,2024-05-15T23:46:26,approved,0
3958,328,78,2652.66,USD,2025-11-01T09:14:40,approved,0
3959,285,2,2525.91,USD,2024-12-09T05:59:41,approved,0
3960,431,31,1317.57,USD,2024-12-13T16:31:01,approved,0
3961,171,101,2864.14,USD,2025-07-27T03:15:40,approved,0
3962,40,37,2456.01,AED,2022-09-02T15:42:21,approved,0
3963,247,77,1807.66,AED,2023-06-01T07:12:53,approved,0
3964,82,58,679.64,QAR,2023-12-22T20:55:39,approved,0
3965,17,68,928.11,USD,2024-06-21T16:17:45,declined,0
3966,7,98,346.56,USD,2023-08-26T13:24:08,approved,0
3967,249,66,1987.29,QAR,2023-12-04T20:08:20,declined,0
3968,154,20,790.66,EUR,2024-05-14T12:29:11,approved,0
3969,29,60,487.73,AED,2024-05-10T15:39:17,approved,0
3970,51,41,2967.19,USD,2023-04-12T16:10:28,approved,0
3971,286,53,2013.42,USD,2023-04-30T19:08:51,approved,0
3972,385,78,1575.16,USD,2024-01-04T20:56:16,approved,0
3973,216,24,1689.86,QAR,2022-06-27T01:14:23,approved,0
3974,329,71,157.31,QAR,2023-02-16T15:41:59,approved,0
3975,396,75,484.47,USD,2023-04-20T20:23:00,approved,0
3976,374,10,447.64,USD,2023-08-08T12:40:52,approved,0
3977,39,37,1815.4,USD,2022-06-21T00:03:38,approved,0
3978,428,86,1779.45,USD,2023-11-27T09:59:46,approved,0
3979,243,114,1557.74,USD,2024-03-30T04:41:47,approved,0
3980,442,98,1953.15,USD,2022-01-09T20:20:11,approved,0
3981,341,87,1650.67,USD,2024-07-26T21:59:52,approved,0
3982,491,26,475.22,USD,2024-03-23T11:52:49,declined,0
3983,55,6,2248.95,USD,2024-12-25T21:42:25,approved,0
3984,61,105,1485.07,USD,2023-06-02T00:40:09,approved,0
3985,209,35,530.08,AED,2024-05-11T08:15:19,approved,0
3986,391,86,1242.86,USD,2024-06-01T21:43:58,approved,0
3987,499,25,854.77,QAR,2025-10-08T08:05:05,reversed,1
3988,261,48,2103.96,QAR,2023-01-29T22:53:57,declined,0
3989,256,44,1078.73,EUR,2025-02-22T15:59:20,approved,0
3990,31,34,2171.47,EUR,2023-10-24T05:50:33,approved,0
3991,85,98,686.78,QAR,2022-07-22T12:59:17,approved,1
3992,338,32,1882.28,AED,2025-05-20T15:29:45,approved,0
3993,148,30,685.25,GBP,2022-10-25T18:44:19,approved,0
3994,220,118,2745.71,EUR,2023-08-02T22:03:18,reversed,0
3995,483,59,390.18,EUR,2024-03-16T23:17:58,approved,0
3996,445,102,2216.76,USD,2025-09-16T09:06:36,approved,0
3997,322,115,2377.13,QAR,2022-02-14T01:38:36,approved,0
3998,89,79,1524.57,EUR,2023-05-23T02:24:40,approved,0
3999,258,17,1272.17,USD,2025-05-22T15:49:03,reversed,0
4000,93,37,1548.12,USD,2023-12-03T20:23:30,approved,0
4001,186,99,2546.16,USD,2023-06-19T07:16:43,reversed,0
4002,180,15,1952.67,AED,2023-04-02T09:13:58,approved,0
4003,446,60,2075.95,USD,2022-02-11T13:54:41,approved,0
4004,123,76,987.68,EUR,2023-05-04T10:59:28,approved,0
4005,470,35,2570.93,EUR,2024-08-25T06:44:46,approved,0
4006,84,10,1912.25,GBP,2023-01-09T12:19:40,approved,0
4007,262,11,959.37,USD,2024-10-12T17:32:37,approved,0
4008,498,59,157.44,USD,2022-02-27T14:01:39,approved,0
4009,11,82,1207.74,USD,2025-10-01T06:11:28,approved,0
4010,366,85,2620.82,QAR,2023-02-19T04:27:21,approved,1
4011,394,64,1819.89,USD,2024-10-02T01:30:32,approved,0
4012,435,83,726.37,EUR,2024-11-25T15:31:42,approved,0
4013,334,25,1861.71,EUR,2023-02-04T12:36:51,approved,0
4014,186,36,804.58,QAR,2025-04-15T17:43:14,reversed,0
4015,232,92,2671.11,USD,2022-12-06T12:51:09,approved,1
4016,215,103,2753.98,USD,2025-05-20T23:36:20,approved,0
4017,229,110,2403.27,QAR,2024-10-08T03:23:41,approved,0
4018,493,27,213.89,EUR,2025-03-21T07:04:50,approved,0
4019,419,64,989.74,USD,2022-05-11T19:53:27,approved,0
4020,195,47,1892.08,USD,2022-02-11T00:50:02,approved,0
4021,158,85,1833.2,EUR,2024-12-04T21:58:48,approved,0
4022,394,1,1054.4,EUR,2023-10-29T07:32:57,approved,0
4023,403,54,581.46,EUR,2022-01-06T10:57:13,declined,0
4024,197,77,626.17,GBP,2024-08-15T20:36:58,approved,0
4025,446,119,2865.96,USD,2024-02-28T05:11:25,declined,0
4026,244,41,584.92,USD,2023-12-14T05:42:16,approved,0
4027,252,18,2578.02,USD,2023-10-28T14:38:12,approved,0
4028,334,39,754.79,EUR,2022-08-24T18:45:36,approved,0
4029,497,87,1724.92,AED,2025-08-27T12:11:40,approved,0
4030,143,1,2897.63,QAR,2022-10-16T15:28:42,approved,0
4031,438,119,687.1,EUR,2024-12-17T10:00:41,approved,0
4032,57,115,1625.83,USD,2025-08-16T03:50:01,declined,0
4033,273,56,1359.89,AED,2024-09-03T11:37:06,approved,0
4034,192,54,1290.04,QAR,2025-06-22T13:51:25,approved,0
4035,408,2,2905.95,GBP,2022-04-22T22:17:15,approved,1
4036,42,1,2961.75,USD,2024-02-01T10:29:24,approved,0
4037,215,109,1927.91,GBP,2024-03-19T11:47:29,declined,0
4038,302,83,1430.87,AED,2022-06-21T01:21:00,approved,0
4039,11,102,2257.44,GBP,2023-05-10T07:03:39,approved,0
4040,219,98,2108.56,USD,2025-12-10T15:40:01,approved,0
4041,429,49,2852.42,USD,2024-08-05T07:53:53,approved,0
4042,398,113,2621.49,USD,2025-05-06T00:31:45,approved,0
4043,427,54,448.5,USD,2025-03-24T20:24:07,approved,0
4044,58,110,2527.0,USD,2022-09-07T12:38:03,approved,0
4045,236,8,996.32,USD,2022-08-31T03:29:42,approved,0
4046,349,61,1330.31,USD,2023-02-20T03:38:36,reversed,0
4047,17,73,2790.4,USD,2022-04-10T17:29:17,approved,0
4048,442,20,450.42,QAR,2024-11-13T07:01:32,approved,0
4049,265,40,2137.02,USD,2025-02-27T17:32:58,approved,0
4050,111,59,1045.95,USD,2024-12-23T23:25:34,approved,0
4051,229,33,2761.95,USD,2025-11-26T07:00:55,approved,0
4052,366,57,196.28,USD,2024-09-26T10:37:22,approved,0
4053,100,110,2283.77,QAR,2024-02-27T14:54:09,approved,0
4054,428,42,1146.81,GBP,2024-12-04T02:17:01,approved,0
4055,94,38,2257.51,USD,2025-06-01T20:53:53,approved,0
4056,329,31,1349.24,USD,2023-10-30T01:36:17,approved,0
4057,415,101,651.41,USD,2025-03-13T13:40:15,approved,0
4058,408,29,356.25,EUR,2025-06-05T02:23:06,approved,0
4059,124,49,2421.83,QAR,2022-02-23T08:57:28,approved,0
4060,376,40,845.7,USD,2023-12-12T21:51:34,approved,0
4061,390,29,1849.45,QAR,2024-10-09T17:36:56,approved,0
4062,321,10,1867.51,EUR,2024-06-07T17:38:03,approved,0
4063,219,87,151.84,USD,2024-12-06T02:57:53,approved,0
4064,220,115,1916.78,QAR,2024-03-07T03:06:30,approved,0
4065,428,78,836.36,AED,2024-04-18T15:03:35,reversed,0
4066,266,96,2936.02,EUR,2023-07-28T21:00:16,approved,0
4067,365,88,1769.05,GBP,2025-12-08T15:11:18,reversed,0
