payment_id,loan_id,due_date,paid_date,amount_due,amount_paid,principal_component,interest_component,late_fee,status
2028,159,2021-11-17,2021-11-17,465.42,465.42,187.64,277.78,0.0,on_time
2029,159,2021-12-17,2021-12-17,465.42,465.42,368.13,97.29,0.0,paid
2030,159,2022-01-16,,465.42,,,,30.01,missed
2031,159,2022-02-15,2022-02-15,465.42,465.42,242.94,222.48,0.0,paid
2032,159,2022-03-17,2022-04-06,465.42,465.42,233.55,231.87,23.63,late
2033,159,2022-04-16,2022-04-16,465.42,465.42,370.84,94.58,0.0,paid
2034,159,2022-05-16,2022-05-16,465.42,465.42,235.35,230.07,0.0,on_time
2035,159,2022-06-15,2022-06-15,465.42,465.42,270.63,194.79,0.0,on_time
2036,159,2022-07-15,2022-07-15,465.42,465.42,308.08,157.34,0.0,on_time
2037,159,2022-08-14,2022-08-29,465.42,465.42,366.95,98.47,58.81,late
2038,159,2022-09-13,2022-09-13,465.42,465.42,252.47,212.95,0.0,paid
2039,159,2022-10-13,,465.42,,,,60.3,missed
2040,159,2022-11-12,2022-11-12,465.42,465.42,314.0,151.42,0.0,on_time
2041,159,2022-12-12,2022-12-12,465.42,465.42,211.8,253.62,0.0,paid
2042,159,2023-01-11,2023-01-25,465.42,465.42,333.32,132.1,44.61,late
2043,159,2023-02-10,2023-02-10,465.42,465.42,348.54,116.88,0.0,on_time
2044,159,2023-03-12,2023-03-21,465.42,465.42,270.62,194.8,40.96,late
2045,159,2023-04-11,2023-04-11,465.42,465.42,290.5,174.92,0.0,paid
2046,159,2023-05-11,2023-05-11,465.42,465.42,294.28,171.14,0.0,on_time
2047,160,2018-11-30,2018-11-30,125.25,125.25,82.98,42.27,0.0,paid
2048,160,2018-12-30,2018-12-30,125.25,125.25,89.06,36.19,0.0,paid
2049,160,2019-01-29,2019-01-29,125.25,125.25,53.43,71.82,0.0,on_time
2050,160,2019-02-28,2019-02-28,125.25,125.25,84.58,40.67,0.0,paid
2051,160,2019-03-30,2019-03-30,125.25,125.25,52.57,72.68,0.0,paid
2052,160,2019-04-29,2019-04-29,125.25,125.25,63.67,61.58,0.0,on_time
2053,160,2019-05-29,2019-05-29,125.25,125.25,67.62,57.63,0.0,paid
2054,160,2019-06-28,,125.25,,,,30.99,missed
2055,160,2019-07-28,2019-07-28,125.25,125.25,72.25,53.0,0.0,paid
2056,160,2019-08-27,2019-08-27,125.25,125.25,66.26,58.99,0.0,paid
2057,160,2019-09-26,2019-10-12,125.25,125.25,54.73,70.52,47.46,late
2058,160,2019-10-26,2019-10-26,125.25,125.25,77.93,47.32,0.0,paid
2059,160,2019-11-25,2019-12-02,125.25,125.25,53.0,72.25,16.67,late
2060,160,2019-12-25,2019-12-27,125.25,125.25,99.67,25.58,21.64,late
2061,160,2020-01-24,2020-01-24,125.25,125.25,95.71,29.54,0.0,on_time
2062,160,2020-02-23,2020-02-23,125.25,125.25,76.15,49.1,0.0,on_time
2063,160,2020-03-24,2020-04-11,125.25,125.25,68.87,56.38,36.97,late
2064,160,2020-04-23,2020-04-23,125.25,125.25,78.01,47.24,0.0,paid
2065,160,2020-05-23,2020-05-23,125.25,125.25,97.59,27.66,0.0,paid
2066,160,2020-06-22,2020-06-22,125.25,125.25,97.82,27.43,0.0,on_time
2067,160,2020-07-22,2020-07-22,125.25,125.25,75.52,49.73,0.0,on_time
2068,161,2023-02-27,2023-02-27,393.43,393.43,292.64,100.79,0.0,on_time
2069,161,2023-03-29,2023-04-15,393.43,393.43,218.79,174.64,19.81,late
2070,161,2023-04-28,2023-04-28,393.43,393.43,230.09,163.34,0.0,paid
2071,161,2023-05-28,2023-05-28,393.43,393.43,196.89,196.54,0.0,on_time
2072,161,2023-06-27,2023-07-09,393.43,393.43,199.28,194.15,29.63,late
2073,162,2024-09-21,2024-09-21,318.89,318.89,150.44,168.45,0.0,on_time
2074,162,2024-10-21,2024-11-02,318.89,318.89,190.37,128.52,54.79,late
2075,162,2024-11-20,2024-11-20,318.89,318.89,131.55,187.34,0.0,on_time
2076,162,2024-12-20,2024-12-20,318.89,318.89,194.22,124.67,0.0,paid
2077,162,2025-01-19,2025-01-19,318.89,318.89,194.11,124.78,0.0,paid
2078,162,2025-02-18,2025-02-18,318.89,318.89,208.64,110.25,0.0,on_time
2079,162,2025-03-20,2025-03-20,318.89,318.89,242.11,76.78,0.0,on_time
2080,162,2025-04-19,2025-04-19,318.89,318.89,232.44,86.45,0.0,paid
2081,163,2021-02-10,2021-02-10,1091.61,1091.61,801.03,290.58,0.0,paid
2082,163,2021-03-12,2021-03-12,1091.61,1091.61,578.54,513.07,0.0,on_time
2083,163,2021-04-11,2021-05-01,1091.61,1091.61,820.72,270.89,40.95,late
2084,163,2021-05-11,,1091.61,,,,35.92,missed
2085,163,2021-06-10,2021-06-10,1091.61,1091.61,492.93,598.68,0.0,paid
2086,163,2021-07-10,,1091.61,,,,59.99,missed
2087,163,2021-08-09,2021-08-09,1091.61,1091.61,555.18,536.43,0.0,on_time
2088,163,2021-09-08,2021-09-08,1091.61,1091.61,581.2,510.41,0.0,on_time
2089,163,2021-10-08,2021-10-18,1091.61,1091.61,724.46,367.15,15.5,late
2090,163,2021-11-07,2021-11-11,1091.61,1091.61,674.02,417.59,60.96,late
2091,163,2021-12-07,2021-12-07,1091.61,1091.61,592.23,499.38,0.0,on_time
2092,163,2022-01-06,2022-01-13,1091.61,1091.61,745.5,346.11,51.71,late
2093,163,2022-02-05,2022-02-18,1091.61,1091.61,552.47,539.14,24.08,late
2094,163,2022-03-07,2022-03-07,1091.61,1091.61,475.75,615.86,0.0,on_time
2095,163,2022-04-06,,1091.61,,,,30.68,missed
2096,163,2022-05-06,,1091.61,,,,56.93,missed
2097,163,2022-06-05,2022-06-13,1091.61,1091.61,858.99,232.62,42.36,late
2098,163,2022-07-05,2022-07-05,1091.61,1091.61,707.89,383.72,0.0,on_time
2099,163,2022-08-04,2022-08-04,1091.61,1091.61,446.72,644.89,0.0,paid
2100,163,2022-09-03,2022-09-03,1091.61,1091.61,576.53,515.08,0.0,on_time
2101,163,2022-10-03,2022-10-03,1091.61,1091.61,609.68,481.93,0.0,on_time
2102,163,2022-11-02,2022-11-02,1091.61,1091.61,455.02,636.59,0.0,on_time
2103,163,2022-12-02,2022-12-02,1091.61,1091.61,746.12,345.49,0.0,on_time
2104,163,2023-01-01,,1091.61,,,,23.84,missed
2105,164,2019-09-05,2019-09-05,715.09,715.09,388.43,326.66,0.0,on_time
2106,164,2019-10-05,2019-10-05,715.09,715.09,288.0,427.09,0.0,paid
2107,164,2019-11-04,2019-11-04,715.09,715.09,507.58,207.51,0.0,on_time
2108,165,2022-11-01,2022-11-01,264.41,264.41,109.1,155.31,0.0,on_time
2109,165,2022-12-01,2022-12-01,264.41,264.41,196.04,68.37,0.0,paid
2110,165,2022-12-31,2022-12-31,264.41,264.41,195.78,68.63,0.0,paid
2111,165,2023-01-30,2023-01-30,264.41,264.41,106.35,158.06,0.0,paid
2112,165,2023-03-01,2023-03-01,264.41,264.41,208.86,55.55,0.0,paid
2113,165,2023-03-31,2023-04-14,264.41,264.41,141.98,122.43,48.29,late
2114,165,2023-04-30,,264.41,,,,25.79,missed
2115,165,2023-05-30,2023-05-30,264.41,264.41,191.15,73.26,0.0,on_time
2116,165,2023-06-29,2023-07-17,264.41,264.41,197.93,66.48,18.04,late
2117,165,2023-07-29,2023-07-29,264.41,264.41,169.64,94.77,0.0,on_time
2118,166,2023-09-14,2023-09-14,2336.23,2336.23,1203.25,1132.98,0.0,on_time
2119,166,2023-10-14,,2336.23,,,,72.77,missed
2120,166,2023-11-13,2023-11-13,2336.23,2336.23,1763.21,573.02,0.0,paid
2121,166,2023-12-13,2023-12-13,2336.23,2336.23,1780.89,555.34,0.0,paid
2122,166,2024-01-12,2024-01-12,2336.23,2336.23,1694.95,641.28,0.0,paid
2123,166,2024-02-11,2024-02-11,2336.23,2336.23,1504.18,832.05,0.0,paid
2124,166,2024-03-12,2024-03-29,2336.23,2336.23,1700.54,635.69,39.83,late
2125,166,2024-04-11,2024-04-11,2336.23,2336.23,1612.7,723.53,0.0,on_time
2126,166,2024-05-11,2024-05-11,2336.23,2336.23,1662.16,674.07,0.0,on_time
2127,166,2024-06-10,2024-06-10,2336.23,2336.23,1131.03,1205.2,0.0,paid
2128,166,2024-07-10,2024-07-10,2336.23,2336.23,1070.14,1266.09,0.0,on_time
2129,166,2024-08-09,2024-08-09,2336.23,2336.23,1668.2,668.03,0.0,paid
2130,167,2017-05-13,2017-05-13,670.86,670.86,332.64,338.22,0.0,paid
2131,167,2017-06-12,2017-06-12,670.86,670.86,506.17,164.69,0.0,paid
2132,167,2017-07-12,2017-07-12,670.86,670.86,378.81,292.05,0.0,on_time
2133,167,2017-08-11,2017-08-11,670.86,670.86,285.41,385.45,0.0,on_time
2134,167,2017-09-10,2017-09-10,670.86,670.86,469.74,201.12,0.0,on_time
2135,167,2017-10-10,2017-10-10,670.86,670.86,489.1,181.76,0.0,paid
2136,167,2017-11-09,2017-11-09,670.86,670.86,386.45,284.41,0.0,paid
2137,167,2017-12-09,2017-12-09,670.86,670.86,304.14,366.72,0.0,paid
2138,167,2018-01-08,2018-01-08,670.86,670.86,339.85,331.01,0.0,paid
2139,167,2018-02-07,2018-02-07,670.86,670.86,429.48,241.38,0.0,paid
2140,167,2018-03-09,2018-03-09,670.86,670.86,363.72,307.14,0.0,on_time
2141,167,2018-04-08,2018-04-08,670.86,670.86,355.96,314.9,0.0,paid
2142,168,2024-05-31,2024-05-31,735.73,735.73,536.98,198.75,0.0,paid
2143,168,2024-06-30,2024-06-30,735.73,735.73,510.94,224.79,0.0,on_time
2144,168,2024-07-30,,735.73,,,,67.82,missed
2145,168,2024-08-29,2024-09-05,735.73,735.73,586.61,149.12,69.17,late
2146,168,2024-09-28,2024-10-15,735.73,735.73,487.16,248.57,16.04,late
2147,168,2024-10-28,,735.73,,,,24.14,missed
2148,168,2024-11-27,2024-11-27,735.73,735.73,574.3,161.43,0.0,paid
2149,168,2024-12-27,2024-12-27,735.73,735.73,349.02,386.71,0.0,paid
2150,168,2025-01-26,,735.73,,,,26.78,missed
2151,168,2025-02-25,2025-02-25,735.73,735.73,502.6,233.13,0.0,paid
2152,168,2025-03-27,,735.73,,,,48.87,missed
2153,168,2025-04-26,2025-04-26,735.73,735.73,437.82,297.91,0.0,on_time
2154,168,2025-05-26,2025-05-27,735.73,735.73,534.34,201.39,54.07,late
2155,168,2025-06-25,2025-06-25,735.73,735.73,456.34,279.39,0.0,paid
2156,168,2025-07-25,2025-07-25,735.73,735.73,504.97,230.76,0.0,on_time
2157,168,2025-08-24,2025-08-24,735.73,735.73,402.57,333.16,0.0,on_time
2158,168,2025-09-23,2025-10-13,735.73,735.73,381.61,354.12,54.96,late
2159,169,2023-01-31,2023-01-31,636.05,636.05,286.83,349.22,0.0,paid
2160,169,2023-03-02,2023-03-02,636.05,636.05,356.9,279.15,0.0,paid
2161,169,2023-04-01,2023-04-01,636.05,636.05,480.28,155.77,0.0,on_time
2162,169,2023-05-01,2023-05-01,636.05,636.05,256.86,379.19,0.0,paid
2163,169,2023-05-31,2023-05-31,636.05,636.05,437.97,198.08,0.0,on_time
2164,169,2023-06-30,2023-06-30,636.05,636.05,297.05,339.0,0.0,paid
2165,169,2023-07-30,2023-07-30,636.05,636.05,374.9,261.15,0.0,paid
2166,170,2024-08-13,2024-08-16,1244.98,1244.98,880.78,364.2,58.81,late
2167,170,2024-09-12,2024-09-12,1244.98,1244.98,669.41,575.57,0.0,on_time
2168,170,2024-10-12,2024-10-12,1244.98,1244.98,764.24,480.74,0.0,paid
2169,170,2024-11-11,2024-11-11,1244.98,1244.98,719.19,525.79,0.0,on_time
2170,170,2024-12-11,2024-12-11,1244.98,1244.98,505.47,739.51,0.0,on_time
2171,170,2025-01-10,2025-01-10,1244.98,1244.98,613.85,631.13,0.0,paid
2172,170,2025-02-09,2025-02-09,1244.98,1244.98,824.79,420.19,0.0,on_time
2173,171,2020-12-02,2020-12-19,461.06,461.06,295.5,165.56,23.88,late
2174,171,2021-01-01,2021-01-01,461.06,461.06,201.41,259.65,0.0,on_time
2175,171,2021-01-31,2021-01-31,461.06,461.06,351.39,109.67,0.0,paid
2176,171,2021-03-02,,461.06,,,,47.92,missed
2177,171,2021-04-01,2021-04-07,461.06,461.06,298.25,162.81,51.12,late
2178,171,2021-05-01,2021-05-01,461.06,461.06,257.96,203.1,0.0,paid
2179,171,2021-05-31,2021-05-31,461.06,461.06,311.03,150.03,0.0,on_time
2180,171,2021-06-30,2021-06-30,461.06,461.06,359.62,101.44,0.0,paid
2181,171,2021-07-30,2021-07-30,461.06,461.06,362.52,98.54,0.0,on_time
2182,171,2021-08-29,2021-08-29,461.06,461.06,252.87,208.19,0.0,paid
2183,171,2021-09-28,2021-09-28,461.06,461.06,309.84,151.22,0.0,on_time
2184,171,2021-10-28,2021-11-12,461.06,461.06,262.28,198.78,54.14,late
2185,171,2021-11-27,2021-12-05,461.06,461.06,245.87,215.19,60.9,late
2186,172,2018-07-27,2018-07-27,186.25,186.25,74.66,111.59,0.0,on_time
2187,172,2018-08-26,2018-08-26,186.25,186.25,84.61,101.64,0.0,on_time
2188,172,2018-09-25,2018-09-25,186.25,186.25,133.55,52.7,0.0,on_time
2189,172,2018-10-25,2018-10-25,186.25,186.25,96.95,89.3,0.0,on_time
2190,172,2018-11-24,2018-11-24,186.25,186.25,97.88,88.37,0.0,on_time
2191,172,2018-12-24,2019-01-01,186.25,186.25,148.45,37.8,46.14,late
2192,172,2019-01-23,2019-01-23,186.25,186.25,86.27,99.98,0.0,on_time
2193,172,2019-02-22,2019-02-25,186.25,186.25,84.49,101.76,26.14,late
2194,172,2019-03-24,2019-03-24,186.25,186.25,95.23,91.02,0.0,on_time
2195,172,2019-04-23,2019-04-23,186.25,186.25,125.26,60.99,0.0,paid
2196,172,2019-05-23,2019-05-23,186.25,186.25,123.01,63.24,0.0,on_time
2197,172,2019-06-22,2019-06-22,186.25,186.25,106.78,79.47,0.0,paid
2198,172,2019-07-22,2019-08-08,186.25,186.25,82.94,103.31,72.67,late
2199,172,2019-08-21,2019-08-21,186.25,186.25,81.3,104.95,0.0,on_time
2200,172,2019-09-20,2019-09-20,186.25,186.25,103.47,82.78,0.0,paid
2201,172,2019-10-20,2019-10-20,186.25,186.25,139.52,46.73,0.0,paid
2202,172,2019-11-19,2019-11-23,186.25,186.25,138.44,47.81,19.99,late
2203,172,2019-12-19,2019-12-19,186.25,186.25,118.65,67.6,0.0,paid
2204,172,2020-01-18,2020-02-05,186.25,186.25,118.63,67.62,59.34,late
2205,172,2020-02-17,2020-02-17,186.25,186.25,145.1,41.15,0.0,on_time
2206,172,2020-03-18,2020-03-18,186.25,186.25,114.62,71.63,0.0,on_time
2207,173,2023-06-08,2023-06-19,786.48,786.48,392.86,393.62,20.41,late
2208,173,2023-07-08,2023-07-08,786.48,786.48,529.55,256.93,0.0,on_time
2209,173,2023-08-07,2023-08-07,786.48,786.48,537.75,248.73,0.0,on_time
2210,173,2023-09-06,2023-09-06,786.48,786.48,389.5,396.98,0.0,on_time
2211,173,2023-10-06,2023-10-06,786.48,786.48,487.91,298.57,0.0,on_time
2212,173,2023-11-05,2023-11-13,786.48,786.48,319.49,466.99,38.04,late
2213,173,2023-12-05,2023-12-05,786.48,786.48,317.27,469.21,0.0,on_time
2214,173,2024-01-04,2024-01-04,786.48,786.48,462.13,324.35,0.0,on_time
2215,173,2024-02-03,2024-02-03,786.48,786.48,369.15,417.33,0.0,on_time
2216,173,2024-03-04,2024-03-04,786.48,786.48,536.45,250.03,0.0,paid
2217,173,2024-04-03,2024-04-03,786.48,786.48,393.09,393.39,0.0,paid
2218,173,2024-05-03,2024-05-19,786.48,786.48,604.22,182.26,47.43,late
2219,173,2024-06-02,2024-06-02,786.48,786.48,524.3,262.18,0.0,paid
2220,174,2016-10-30,2016-11-12,548.32,548.32,331.32,217.0,39.32,late
2221,174,2016-11-29,2016-11-29,548.32,548.32,366.62,181.7,0.0,paid
2222,174,2016-12-29,2016-12-29,548.32,548.32,269.71,278.61,0.0,paid
2223,174,2017-01-28,2017-01-28,548.32,548.32,275.44,272.88,0.0,on_time
2224,174,2017-02-27,2017-03-05,548.32,548.32,290.63,257.69,68.07,late
2225,174,2017-03-29,2017-03-29,548.32,548.32,329.25,219.07,0.0,on_time
2226,174,2017-04-28,2017-04-28,548.32,548.32,250.95,297.37,0.0,on_time
2227,174,2017-05-28,2017-05-28,548.32,548.32,258.63,289.69,0.0,paid
2228,174,2017-06-27,2017-06-27,548.32,548.32,360.48,187.84,0.0,paid
2229,175,2017-02-07,2017-02-07,325.39,325.39,227.46,97.93,0.0,paid
2230,175,2017-03-09,2017-03-25,325.39,325.39,252.25,73.14,31.95,late
2231,175,2017-04-08,2017-04-08,325.39,325.39,222.28,103.11,0.0,paid
2232,175,2017-05-08,2017-05-08,325.39,325.39,235.7,89.69,0.0,on_time
2233,175,2017-06-07,2017-06-07,325.39,325.39,190.48,134.91,0.0,on_time
2234,175,2017-07-07,2017-07-07,325.39,325.39,231.83,93.56,0.0,paid
2235,175,2017-08-06,2017-08-06,325.39,325.39,213.26,112.13,0.0,on_time
2236,175,2017-09-05,2017-09-05,325.39,325.39,151.39,174.0,0.0,paid
2237,175,2017-10-05,2017-10-05,325.39,325.39,189.43,135.96,0.0,on_time
2238,175,2017-11-04,2017-11-04,325.39,325.39,154.63,170.76,0.0,paid
2239,176,2016-06-18,2016-06-18,926.41,926.41,655.87,270.54,0.0,paid
2240,176,2016-07-18,2016-07-18,926.41,926.41,468.25,458.16,0.0,on_time
2241,176,2016-08-17,2016-08-17,926.41,926.41,724.9,201.51,0.0,paid
2242,176,2016-09-16,2016-09-16,926.41,926.41,400.53,525.88,0.0,on_time
2243,176,2016-10-16,2016-10-16,926.41,926.41,468.66,457.75,0.0,paid
2244,176,2016-11-15,2016-11-15,926.41,926.41,438.07,488.34,0.0,paid
2245,176,2016-12-15,,926.41,,,,43.97,missed
2246,176,2017-01-14,2017-01-14,926.41,926.41,533.7,392.71,0.0,paid
2247,176,2017-02-13,2017-02-13,926.41,926.41,471.19,455.22,0.0,paid
2248,176,2017-03-15,2017-03-21,926.41,926.41,651.26,275.15,22.04,late
2249,176,2017-04-14,2017-04-14,926.41,926.41,409.42,516.99,0.0,on_time
2250,176,2017-05-14,2017-05-20,926.41,926.41,522.98,403.43,42.48,late
2251,177,2022-03-25,2022-03-25,424.55,424.55,305.69,118.86,0.0,paid
2252,177,2022-04-24,2022-04-24,424.55,424.55,266.84,157.71,0.0,on_time
2253,177,2022-05-24,2022-05-24,424.55,424.55,290.13,134.42,0.0,paid
2254,177,2022-06-23,2022-06-23,424.55,424.55,232.83,191.72,0.0,on_time
2255,177,2022-07-23,,424.55,,,,43.68,missed
2256,177,2022-08-22,2022-08-22,424.55,424.55,221.84,202.71,0.0,paid
2257,177,2022-09-21,2022-09-21,424.55,424.55,228.94,195.61,0.0,on_time
2258,177,2022-10-21,2022-10-21,424.55,424.55,172.85,251.7,0.0,on_time
2259,177,2022-11-20,2022-11-20,424.55,424.55,236.95,187.6,0.0,paid
2260,177,2022-12-20,2022-12-20,424.55,424.55,322.07,102.48,0.0,paid
2261,177,2023-01-19,2023-01-19,424.55,424.55,328.2,96.35,0.0,paid
2262,177,2023-02-18,,424.55,,,,17.86,missed
2263,177,2023-03-20,2023-03-29,424.55,424.55,289.86,134.69,53.73,late
2264,177,2023-04-19,2023-04-19,424.55,424.55,221.76,202.79,0.0,paid
2265,177,2023-05-19,2023-06-07,424.55,424.55,228.04,196.51,63.57,late
2266,177,2023-06-18,2023-06-18,424.55,424.55,197.94,226.61,0.0,paid
2267,177,2023-07-18,2023-07-31,424.55,424.55,187.34,237.21,42.12,late
2268,177,2023-08-17,2023-08-17,424.55,424.55,261.28,163.27,0.0,paid
2269,177,2023-09-16,2023-09-16,424.55,424.55,273.94,150.61,0.0,on_time
2270,177,2023-10-16,2023-10-16,424.55,424.55,243.48,181.07,0.0,paid
2271,177,2023-11-15,2023-11-23,424.55,424.55,274.48,150.07,47.41,late
2272,177,2023-12-15,2023-12-21,424.55,424.55,259.11,165.44,30.84,late
2273,177,2024-01-14,,424.55,,,,31.73,missed
2274,177,2024-02-13,2024-02-13,424.55,424.55,327.63,96.92,0.0,on_time
2275,178,2017-02-27,2017-02-27,483.89,483.89,220.16,263.73,0.0,on_time
2276,178,2017-03-29,2017-03-29,483.89,483.89,345.14,138.75,0.0,paid
2277,178,2017-04-28,2017-04-28,483.89,483.89,353.39,130.5,0.0,paid
2278,178,2017-05-28,2017-05-28,483.89,483.89,221.83,262.06,0.0,paid
2279,178,2017-06-27,,483.89,,,,32.54,missed
2280,178,2017-07-27,2017-07-27,483.89,483.89,355.88,128.01,0.0,on_time
2281,178,2017-08-26,2017-08-26,483.89,483.89,297.03,186.86,0.0,paid
2282,178,2017-09-25,2017-10-10,483.89,483.89,377.13,106.76,26.04,late
2283,178,2017-10-25,2017-10-25,483.89,483.89,332.57,151.32,0.0,paid
2284,178,2017-11-24,2017-11-24,483.89,483.89,246.99,236.9,0.0,on_time
2285,178,2017-12-24,2017-12-24,483.89,483.89,261.63,222.26,0.0,on_time
2286,178,2018-01-23,2018-01-23,483.89,483.89,204.0,279.89,0.0,on_time
2287,178,2018-02-22,2018-03-13,483.89,483.89,225.2,258.69,37.63,late
2288,178,2018-03-24,2018-03-24,483.89,483.89,224.64,259.25,0.0,on_time
2289,178,2018-04-23,2018-04-23,483.89,483.89,360.81,123.08,0.0,paid
2290,178,2018-05-23,2018-05-23,483.89,483.89,211.69,272.2,0.0,on_time
2291,179,2020-12-06,,2044.16,,,,15.84,missed
2292,179,2021-01-05,2021-01-05,2044.16,2044.16,1057.08,987.08,0.0,paid
2293,179,2021-02-04,2021-02-04,2044.16,2044.16,983.67,1060.49,0.0,paid
2294,179,2021-03-06,,2044.16,,,,31.83,missed
2295,179,2021-04-05,2021-04-05,2044.16,2044.16,1236.4,807.76,0.0,paid
2296,179,2021-05-05,2021-05-05,2044.16,2044.16,1000.87,1043.29,0.0,on_time
2297,179,2021-06-04,2021-06-04,2044.16,2044.16,1276.62,767.54,0.0,paid
2298,179,2021-07-04,2021-07-04,2044.16,2044.16,1128.17,915.99,0.0,paid
2299,179,2021-08-03,2021-08-03,2044.16,2044.16,1471.39,572.77,0.0,on_time
2300,180,2023-10-12,2023-10-12,176.96,176.96,117.23,59.73,0.0,paid
2301,180,2023-11-11,2023-11-28,176.96,176.96,95.05,81.91,59.17,late
2302,180,2023-12-11,2023-12-11,176.96,176.96,111.3,65.66,0.0,paid
2303,180,2024-01-10,2024-01-10,176.96,176.96,123.77,53.19,0.0,paid
2304,180,2024-02-09,2024-02-09,176.96,176.96,126.0,50.96,0.0,on_time
2305,180,2024-03-10,2024-03-10,176.96,176.96,71.89,105.07,0.0,on_time
2306,180,2024-04-09,2024-04-20,176.96,176.96,115.15,61.81,54.53,late
2307,180,2024-05-09,2024-05-09,176.96,176.96,139.95,37.01,0.0,paid
2308,180,2024-06-08,2024-06-08,176.96,176.96,79.53,97.43,0.0,paid
2309,180,2024-07-08,2024-07-08,176.96,176.96,71.98,104.98,0.0,on_time
2310,180,2024-08-07,2024-08-07,176.96,176.96,103.79,73.17,0.0,paid
