transaction_id,account_id,txn_type_id,amount,currency_code,txn_datetime,description,related_transaction_id
5244,289,1,545.52,USD,2023-01-10T12:22:15,Deposit,
5245,457,2,-4952.72,USD,2023-04-09T18:54:28,ATM withdrawal,
5246,548,5,-258.77,USD,2024-06-18T11:11:15,Monthly fee,
5247,250,5,-1860.84,USD,2025-09-04T08:39:39,Monthly fee,
5248,189,1,2568.46,USD,2024-08-07T22:20:02,Deposit,
5249,121,2,-982.56,USD,2023-09-14T09:13:43,ATM withdrawal,
5250,441,5,-3452.85,USD,2022-08-17T10:14:10,Monthly fee,
5251,509,6,4492.57,USD,2023-02-21T20:39:20,Interest credit,
5252,448,5,-4599.43,USD,2023-07-13T20:08:59,Monthly fee,
5253,219,6,3901.44,USD,2023-07-19T23:32:21,Interest credit,
5254,379,1,956.25,USD,2023-03-31T16:16:14,Deposit,
5255,419,6,373.1,USD,2022-06-04T06:23:44,Interest credit,
5256,522,5,-1793.95,USD,2024-08-12T21:43:20,Monthly fee,
5257,26,2,-3150.25,USD,2024-07-18T11:42:49,ATM withdrawal,
5258,8,1,389.54,USD,2022-05-31T17:06:36,Deposit,
5259,343,1,1813.2,USD,2025-01-13T10:59:35,Deposit,
5260,235,1,2676.43,USD,2022-07-27T00:28:36,Deposit,
5261,72,1,2532.45,USD,2024-09-06T15:37:53,Deposit,
5262,44,6,1489.53,USD,2024-04-14T07:17:30,Interest credit,
5263,245,6,840.78,USD,2025-02-02T07:03:02,Interest credit,
5264,216,1,2098.14,USD,2023-04-17T17:24:58,Deposit,
5265,107,6,261.55,USD,2022-11-12T04:28:49,Interest credit,
5266,279,2,-3498.66,USD,2022-06-30T15:35:57,ATM withdrawal,
5267,188,6,2210.65,USD,2022-05-30T01:48:22,Interest credit,
5268,27,1,3522.63,USD,2025-02-12T07:10:22,Deposit,
5269,324,1,765.71,USD,2023-02-24T22:43:34,Deposit,
5270,221,1,2541.09,USD,2023-04-06T19:56:12,Deposit,
5271,220,5,-2162.78,USD,2022-12-20T13:55:16,Monthly fee,
5272,146,5,-58.39,USD,2022-03-11T22:06:52,Monthly fee,
5273,496,5,-4050.47,USD,2024-01-12T19:06:18,Monthly fee,
5274,269,6,1197.94,USD,2023-02-15T07:56:55,Interest credit,
5275,218,6,2381.05,USD,2022-03-24T14:27:10,Interest credit,
5276,530,1,3411.85,USD,2025-05-02T21:37:22,Deposit,
5277,418,1,1711.02,USD,2023-09-26T20:19:00,Deposit,
5278,303,6,4144.59,USD,2024-06-26T22:06:01,Interest credit,
5279,38,2,-2226.08,USD,2024-10-11T17:38:34,ATM withdrawal,
5280,424,6,3380.29,USD,2025-01-21T03:07:27,Interest credit,
5281,288,1,631.87,USD,2023-09-18T17:12:47,Deposit,
5282,522,6,4360.14,USD,2023-11-12T06:41:25,Interest credit,
5283,484,6,1080.45,USD,2024-07-03T05:45:34,Interest credit,
5284,464,2,-2330.29,USD,2023-12-29T14:40:13,ATM withdrawal,
5285,110,2,-3376.95,USD,2025-06-20T03:55:48,ATM withdrawal,
5286,204,1,3947.44,USD,2023-05-27T17:24:48,Deposit,
5287,62,6,2845.65,USD,2024-09-26T09:25:47,Interest credit,
5288,142,2,-4935.38,USD,2022-12-03T04:20:17,ATM withdrawal,
5289,309,6,4511.38,USD,2025-08-24T07:39:25,Interest credit,
5290,201,2,-1899.25,USD,2025-03-03T03:38:30,ATM withdrawal,
5291,397,6,989.01,USD,2023-02-06T00:11:51,Interest credit,
5292,295,1,1573.65,USD,2025-11-27T19:35:16,Deposit,
5293,277,6,2294.33,USD,2025-04-18T08:34:42,Interest credit,
5294,319,6,536.91,USD,2024-04-03T15:23:47,Interest credit,
5295,397,5,-3820.51,USD,2024-01-13T20:27:19,Monthly fee,
5296,256,1,2972.57,USD,2024-11-03T16:38:48,Deposit,
5297,56,1,1634.41,USD,2022-04-17T21:24:47,Deposit,
5298,301,1,4078.8,USD,2023-03-17T21:46:53,Deposit,
5299,364,6,3410.45,USD,2024-05-25T09:43:41,Interest credit,
5300,49,5,-3515.08,USD,2025-03-12T10:20:05,Monthly fee,
5301,307,5,-2277.58,USD,2025-08-02T21:10:35,Monthly fee,
5302,103,6,4923.35,USD,2023-10-27T19:53:26,Interest credit,
5303,47,5,-701.33,USD,2024-07-05T02:56:26,Monthly fee,
5304,472,6,2761.38,USD,2022-05-25T19:31:24,Interest credit,
5305,467,2,-612.98,USD,2025-01-28T02:09:16,ATM withdrawal,
5306,501,5,-4435.9,USD,2024-05-22T01:20:42,Monthly fee,
5307,19,2,-4215.02,USD,2024-03-22T10:04:20,ATM withdrawal,
5308,464,2,-4027.21,USD,2023-01-04T08:41:43,ATM withdrawal,
5309,116,1,1756.37,USD,2024-02-13T04:27:12,Deposit,
5310,399,2,-2791.01,USD,2024-05-31T19:02:23,ATM withdrawal,
5311,217,6,774.08,USD,2024-04-26T21:25:23,Interest credit,
5312,289,1,2936.67,USD,2022-04-22T03:50:41,Deposit,
5313,111,6,250.63,USD,2024-08-27T17:57:08,Interest credit,
5314,108,1,4850.46,USD,2024-05-10T08:15:42,Deposit,
5315,445,1,1983.31,USD,2024-01-02T04:16:29,Deposit,
5316,371,1,2405.8,USD,2025-08-25T02:11:39,Deposit,
5317,457,2,-1774.13,USD,2025-01-23T15:06:15,ATM withdrawal,
5318,140,2,-4900.7,USD,2024-11-18T15:22:16,ATM withdrawal,
5319,155,1,118.94,USD,2024-03-20T14:19:04,Deposit,
5320,532,2,-3237.25,USD,2023-09-05T21:13:02,ATM withdrawal,
5321,336,1,1396.41,USD,2025-01-11T06:36:04,Deposit,
5322,483,2,-4350.7,USD,2022-04-02T00:35:25,ATM withdrawal,
5323,332,6,2733.17,USD,2025-03-28T15:50:03,Interest credit,
5324,287,1,3791.69,USD,2024-08-27T08:08:39,Deposit,
5325,272,2,-743.12,USD,2024-01-03T22:53:38,ATM withdrawal,
5326,432,6,4517.11,USD,2025-01-04T04:36:11,Interest credit,
5327,496,2,-260.68,USD,2024-09-16T07:47:53,ATM withdrawal,
5328,246,6,4689.12,USD,2024-09-18T06:18:35,Interest credit,
5329,332,6,2415.3,USD,2025-01-01T09:59:41,Interest credit,
5330,4,1,3552.37,USD,2025-04-26T15:16:37,Deposit,
5331,225,6,1730.67,USD,2025-03-03T04:31:56,Interest credit,
5332,59,5,-1844.23,USD,2022-06-05T12:25:50,Monthly fee,
5333,357,1,1458.77,USD,2023-04-15T09:53:17,Deposit,
5334,298,6,2181.79,USD,2022-08-15T20:06:28,Interest credit,
5335,473,1,2039.93,USD,2023-04-30T01:11:50,Deposit,
5336,288,2,-4524.65,USD,2025-03-18T16:50:59,ATM withdrawal,
5337,96,2,-3446.45,USD,2023-01-10T01:08:45,ATM withdrawal,
5338,506,2,-4506.2,USD,2024-01-02T15:21:10,ATM withdrawal,
5339,186,6,4681.6,USD,2023-10-03T10:18:33,Interest credit,
5340,229,1,1586.29,USD,2022-12-21T22:08:36,Deposit,
5341,221,1,4361.3,USD,2022-08-14T03:31:38,Deposit,
5342,393,5,-487.22,USD,2023-09-05T11:53:03,Monthly fee,
5343,366,5,-3117.87,USD,2022-06-09T04:59:52,Monthly fee,
5344,297,6,2167.85,USD,2022-04-19T22:03:06,Interest credit,
5345,348,6,1186.48,USD,2023-07-02T06:29:29,Interest credit,
5346,19,1,1539.58,USD,2024-11-16T18:10:46,Deposit,
5347,15,5,-4061.33,USD,2024-04-06T06:20:34,Monthly fee,
5348,342,2,-458.68,USD,2022-07-03T01:07:31,ATM withdrawal,
5349,173,1,2298.29,USD,2022-03-20T11:53:31,Deposit,
5350,490,2,-4989.53,USD,2024-08-19T11:12:14,ATM withdrawal,
5351,221,5,-2102.47,USD,2024-07-13T06:53:09,Monthly fee,
5352,313,6,148.41,USD,2022-11-03T23:32:53,Interest credit,
5353,548,5,-1712.89,USD,2025-04-23T12:44:37,Monthly fee,
5354,237,2,-2505.11,USD,2023-06-22T15:46:11,ATM withdrawal,
5355,437,6,251.63,USD,2025-12-27T05:49:58,Interest credit,
5356,470,1,2731.79,USD,2023-05-10T06:41:45,Deposit,
5357,193,1,3573.88,USD,2025-05-28T15:43:22,Deposit,
5358,62,6,2806.93,USD,2025-11-19T16:33:26,Interest credit,
5359,354,5,-2802.64,USD,2025-06-26T03:40:13,Monthly fee,
5360,336,5,-1993.68,USD,2024-04-06T20:22:58,Monthly fee,
5361,152,2,-2600.48,USD,2024-07-30T10:58:14,ATM withdrawal,
5362,254,6,2808.11,USD,2024-05-18T01:04:03,Interest credit,
5363,168,5,-1993.49,USD,2025-08-25T18:33:10,Monthly fee,
5364,450,6,3747.22,USD,2025-03-16T19:54:28,Interest credit,
5365,92,5,-2171.97,USD,2025-03-21T17:39:25,Monthly fee,
5366,202,2,-4916.2,USD,2024-08-05T10:17:01,ATM withdrawal,
5367,337,5,-1796.13,USD,2022-03-23T17:40:12,Monthly fee,
5368,269,5,-19.16,USD,2024-03-22T04:35:38,Monthly fee,
5369,333,5,-1415.29,USD,2023-06-17T15:36:53,Monthly fee,
5370,129,6,36.87,USD,2022-12-10T23:25:33,Interest credit,
5371,542,1,719.46,USD,2022-07-04T03:45:34,Deposit,
5372,325,5,-1098.13,USD,2023-02-26T19:40:58,Monthly fee,
5373,168,5,-2193.97,USD,2025-01-13T23:24:53,Monthly fee,
5374,356,1,4105.98,USD,2025-05-14T11:42:41,Deposit,
5375,135,5,-4497.58,USD,2023-03-12T01:54:33,Monthly fee,
5376,6,1,4539.45,USD,2022-03-17T07:44:35,Deposit,
5377,113,1,3853.89,USD,2024-07-15T08:57:07,Deposit,
5378,179,6,3263.41,USD,2022-04-09T00:52:39,Interest credit,
5379,92,1,1121.13,USD,2022-10-12T16:02:28,Deposit,
5380,146,5,-4039.5,USD,2023-07-31T14:16:24,Monthly fee,
5381,166,2,-2031.2,USD,2025-06-25T12:18:02,ATM withdrawal,
5382,511,6,1215.69,USD,2025-01-21T12:14:40,Interest credit,
5383,90,6,4337.72,USD,2023-06-07T10:45:23,Interest credit,
5384,322,5,-3910.14,USD,2022-01-25T13:57:02,Monthly fee,
5385,507,1,1833.71,USD,2022-01-10T14:07:10,Deposit,
5386,536,6,2835.05,USD,2022-08-12T02:31:45,Interest credit,
5387,437,2,-412.49,USD,2023-11-19T16:32:30,ATM withdrawal,
5388,239,1,1384.03,USD,2025-10-09T01:42:56,Deposit,
5389,238,2,-550.77,USD,2022-10-03T06:23:10,ATM withdrawal,
5390,332,2,-3797.44,USD,2022-10-31T01:35:40,ATM withdrawal,
5391,94,2,-3415.95,USD,2023-10-01T19:38:15,ATM withdrawal,
5392,81,1,4740.69,USD,2022-07-18T02:08:32,Deposit,
5393,276,1,3896.64,USD,2024-10-11T04:54:14,Deposit,
5394,267,5,-1968.62,USD,2024-10-18T15:40:59,Monthly fee,
5395,375,2,-3823.21,USD,2025-01-30T18:55:58,ATM withdrawal,
5396,45,2,-4965.09,USD,2024-04-06T16:05:51,ATM withdrawal,
5397,326,5,-763.8,USD,2025-01-16T05:37:05,Monthly fee,
5398,427,1,3497.17,USD,2025-03-29T22:04:38,Deposit,
5399,69,6,4972.29,USD,2022-01-08T20:01:07,Interest credit,
5400,384,1,4657.79,USD,2024-08-11T14:00:49,Deposit,
5401,462,5,-3745.64,USD,2023-04-04T20:42:16,Monthly fee,
5402,485,2,-436.93,USD,2024-08-13T21:46:13,ATM withdrawal,
5403,119,5,-1819.53,USD,2022-01-20T11:26:41,Monthly fee,
5404,318,2,-86.78,USD,2023-07-27T08:26:19,ATM withdrawal,
5405,159,5,-2905.27,USD,2024-01-28T04:45:21,Monthly fee,
5406,170,2,-4757.78,USD,2023-08-10T04:44:03,ATM withdrawal,
5407,12,5,-770.33,USD,2025-07-27T11:34:45,Monthly fee,
5408,299,2,-884.66,USD,2025-05-13T18:05:12,ATM withdrawal,
5409,490,1,2400.85,USD,2022-10-03T04:17:16,Deposit,
5410,112,5,-3801.82,USD,2023-03-30T06:11:29,Monthly fee,
5411,532,5,-1607.38,USD,2025-07-02T07:01:20,Monthly fee,
5412,9,6,3059.23,USD,2025-04-19T17:31:23,Interest credit,
5413,543,5,-756.69,USD,2023-12-15T15:10:17,Monthly fee,
5414,160,5,-2827.65,USD,2024-10-29T15:26:16,Monthly fee,
5415,21,1,3775.9,USD,2024-03-19T18:27:16,Deposit,
5416,447,1,572.98,USD,2024-04-17T09:17:42,Deposit,
5417,141,2,-4243.58,USD,2024-07-16T00:05:49,ATM withdrawal,
5418,298,1,1691.85,USD,2024-01-19T02:47:02,Deposit,
5419,357,1,4941.25,USD,2024-09-25T10:30:54,Deposit,
5420,528,6,419.65,USD,2022-11-09T07:52:23,Interest credit,
5421,513,6,1896.55,USD,2022-11-22T12:39:03,Interest credit,
5422,88,1,4378.59,USD,2024-06-02T07:49:10,Deposit,
5423,239,6,3860.36,USD,2022-11-21T11:12:28,Interest credit,
5424,537,6,1066.53,USD,2024-07-15T01:07:40,Interest credit,
5425,216,1,3373.35,USD,2024-03-14T23:35:35,Deposit,
5426,457,1,4443.14,USD,2023-05-25T21:45:48,Deposit,
5427,138,2,-497.89,USD,2023-09-19T18:59:21,ATM withdrawal,
5428,547,6,1280.31,USD,2025-03-21T02:52:53,Interest credit,
5429,506,1,1612.77,USD,2022-01-31T06:56:59,Deposit,
5430,57,6,3964.07,USD,2023-08-19T13:02:07,Interest credit,
5431,38,5,-2572.68,USD,2022-12-10T08:18:04,Monthly fee,
5432,90,1,3816.52,USD,2025-03-18T15:46:14,Deposit,
5433,12,2,-4078.41,USD,2022-06-08T01:23:54,ATM withdrawal,
5434,100,6,3792.78,USD,2022-06-21T09:47:55,Interest credit,
5435,440,1,52.1,USD,2024-02-24T08:15:51,Deposit,
5436,152,6,4200.31,USD,2022-08-04T09:11:16,Interest credit,
5437,226,2,-3170.68,USD,2023-06-12T22:17:55,ATM withdrawal,
5438,192,5,-530.31,USD,2024-02-07T07:34:19,Monthly fee,
5439,98,1,3900.51,USD,2022-12-28T09:01:38,Deposit,
5440,493,5,-922.19,USD,2024-03-19T00:44:25,Monthly fee,
5441,421,5,-3457.86,USD,2023-03-19T03:56:06,Monthly fee,
5442,229,1,3115.11,USD,2023-05-05T14:30:18,Deposit,
5443,64,1,3041.14,USD,2023-06-25T05:10:32,Deposit,
5444,367,2,-873.64,USD,2023-09-30T06:14:45,ATM withdrawal,
5445,9,1,1942.81,USD,2022-12-22T07:03:20,Deposit,
5446,31,5,-4526.32,USD,2025-01-15T04:30:31,Monthly fee,
5447,201,5,-3707.36,USD,2024-08-06T22:54:12,Monthly fee,
5448,291,6,3361.14,USD,2022-10-27T23:27:30,Interest credit,
5449,320,2,-4573.95,USD,2023-11-24T23:47:05,ATM withdrawal,
5450,128,6,2214.05,USD,2023-05-21T14:53:27,Interest credit,
5451,416,1,2145.48,USD,2024-01-26T19:13:49,Deposit,
5452,470,6,804.21,USD,2023-10-15T14:52:18,Interest credit,
5453,271,1,4170.72,USD,2023-12-18T06:39:24,Deposit,
5454,406,1,2637.01,USD,2024-04-19T01:50:19,Deposit,
5455,523,5,-30.84,USD,2022-06-06T17:23:05,Monthly fee,
5456,301,6,4530.6,USD,2024-07-30T06:25:34,Interest credit,
5457,304,5,-1913.15,USD,2024-11-23T19:42:57,Monthly fee,
5458,66,2,-1431.72,USD,2023-02-09T22:05:46,ATM withdrawal,
5459,392,6,1846.7,USD,2025-11-29T00:41:13,Interest credit,
5460,110,1,3062.15,USD,2024-12-20T17:32:11,Deposit,
5461,373,6,962.21,USD,2025-06-18T15:14:47,Interest credit,
5462,409,6,2652.58,USD,2025-09-29T16:35:49,Interest credit,
5463,21,1,2930.88,USD,2024-04-20T05:11:13,Deposit,
5464,98,5,-653.27,USD,2022-07-30T03:42:53,Monthly fee,
5465,182,5,-1212.33,USD,2023-07-09T00:17:56,Monthly fee,
5466,268,5,-3162.55,USD,2022-01-01T14:56:08,Monthly fee,
5467,91,1,4251.48,USD,2022-09-10T05:20:37,Deposit,
5468,388,6,4597.58,USD,2024-07-15T18:49:45,Interest credit,
5469,362,6,494.5,USD,2023-03-10T19:12:45,Interest credit,
5470,360,2,-223.18,USD,2025-04-07T06:50:25,ATM withdrawal,
5471,222,2,-2898.51,USD,2025-04-26T15:48:23,ATM withdrawal,
5472,488,6,2521.34,USD,2024-09-17T21:31:45,Interest credit,
5473,396,1,845.26,USD,2024-05-08T11:07:59,Deposit,
5474,263,2,-1558.95,USD,2022-08-10T00:03:51,ATM withdrawal,
5475,420,1,102.52,USD,2023-07-12T02:32:04,Deposit,
5476,247,6,2037.57,USD,2022-10-23T01:26:24,Interest credit,
5477,437,1,40.08,USD,2022-12-13T01:05:05,Deposit,
5478,462,5,-1833.39,USD,2025-10-11T23:32:41,Monthly fee,
5479,544,2,-1322.81,USD,2024-07-27T07:04:03,ATM withdrawal,
5480,109,1,3645.38,USD,2024-04-11T01:00:14,Deposit,
5481,7,5,-2923.56,USD,2023-04-04T15:02:24,Monthly fee,
5482,118,2,-4194.69,USD,2023-11-02T11:22:07,ATM withdrawal,
5483,376,1,1114.85,USD,2022-09-18T05:41:08,Deposit,
5484,432,6,4945.43,USD,2023-11-14T01:38:57,Interest credit,
5485,27,1,2394.87,USD,2022-04-20T20:44:22,Deposit,
5486,428,5,-2995.98,USD,2022-03-17T08:20:28,Monthly fee,
5487,282,6,597.3,USD,2025-07-14T06:22:04,Interest credit,
5488,180,1,238.29,USD,2023-12-07T22:52:07,Deposit,
5489,324,2,-3714.64,USD,2023-09-26T07:52:25,ATM withdrawal,
5490,338,6,4833.23,USD,2024-01-28T23:35:48,Interest credit,
5491,398,6,4104.66,USD,2023-06-10T08:49:14,Interest credit,
5492,31,2,-2258.77,USD,2025-06-15T03:04:29,ATM withdrawal,
5493,316,5,-4327.22,USD,2022-08-10T20:33:21,Monthly fee,
5494,66,2,-119.58,USD,2023-06-21T01:17:32,ATM withdrawal,
5495,203,5,-1753.44,USD,2024-08-06T13:59:59,Monthly fee,
5496,136,5,-1533.85,USD,2023-04-03T22:55:10,Monthly fee,
5497,75,5,-3412.77,USD,2022-03-14T15:30:35,Monthly fee,
5498,78,5,-1020.27,USD,2025-05-19T22:14:39,Monthly fee,
5499,378,6,3672.77,USD,2023-06-15T14:26:55,Interest credit,
5500,358,1,1704.64,USD,2024-10-20T12:31:16,Deposit,
5501,274,5,-1072.87,USD,2023-05-19T16:50:26,Monthly fee,
5502,492,2,-1001.29,USD,2022-12-31T21:31:47,ATM withdrawal,
5503,279,2,-3169.39,USD,2024-09-01T21:18:02,ATM withdrawal,
5504,321,1,2376.9,USD,2022-05-27T14:23:30,Deposit,
5505,239,2,-735.92,USD,2023-01-31T13:07:12,ATM withdrawal,
5506,534,1,1546.05,USD,2022-02-02T21:49:03,Deposit,
5507,135,6,3286.62,USD,2023-05-13T21:18:46,Interest credit,
5508,6,2,-2045.03,USD,2024-09-17T20:21:24,ATM withdrawal,
5509,159,5,-760.13,USD,2023-08-26T04:38:14,Monthly fee,
5510,149,6,2298.04,USD,2025-12-13T10:51:09,Interest credit,
5511,53,2,-2117.93,USD,2022-02-22T15:22:38,ATM withdrawal,
5512,527,1,2232.42,USD,2025-08-29T06:04:49,Deposit,
5513,101,6,132.94,USD,2022-06-12T22:53:08,Interest credit,
5514,295,1,3803.98,USD,2024-05-24T01:12:26,Deposit,
5515,9,2,-2354.21,USD,2022-08-16T11:50:45,ATM withdrawal,
5516,455,5,-3489.59,USD,2023-07-22T18:35:30,Monthly fee,
5517,366,5,-3951.73,USD,2025-07-19T05:33:53,Monthly fee,
5518,71,1,3288.46,USD,2025-12-27T18:13:06,Deposit,
5519,232,6,1135.93,USD,2024-02-01T05:14:05,Interest credit,
5520,234,2,-4335.09,USD,2023-11-11T16:46:26,ATM withdrawal,
5521,181,6,2537.76,USD,2023-12-11T00:14:53,Interest credit,
5522,336,1,4445.72,USD,2023-07-06T17:24:41,Deposit,
5523,51,1,243.18,USD,2024-04-11T21:13:09,Deposit,
5524,60,1,244.5,USD,2025-10-24T05:06:39,Deposit,
5525,550,2,-4542.18,USD,2024-03-04T22:47:02,ATM withdrawal,
5526,503,2,-955.18,USD,2023-01-10T11:26:44,ATM withdrawal,
5527,402,1,4784.1,USD,2022-11-08T01:24:08,Deposit,
5528,116,5,-3845.04,USD,2022-11-13T08:36:37,Monthly fee,
5529,531,2,-4244.05,USD,2025-08-27T09:43:08,ATM withdrawal,
5530,109,6,4136.03,USD,2022-08-21T21:07:20,Interest credit,
5531,130,2,-990.29,USD,2023-01-11T17:41:52,ATM withdrawal,
5532,301,1,3998.26,USD,2024-01-19T20:59:52,Deposit,
5533,188,6,2399.62,USD,2024-02-09T11:46:43,Interest credit,
5534,368,2,-4742.36,USD,2024-01-07T07:48:09,ATM withdrawal,
5535,273,2,-1590.09,USD,2023-07-02T22:50:28,ATM withdrawal,
5536,366,5,-2362.22,USD,2022-12-21T09:52:37,Monthly fee,
5537,182,6,3294.51,USD,2024-12-04T14:20:10,Interest credit,
5538,532,2,-2586.82,USD,2024-06-30T01:10:58,ATM withdrawal,
5539,438,2,-1346.98,USD,2025-01-17T11:08:09,ATM withdrawal,
5540,302,2,-407.53,USD,2024-07-06T04:03:35,ATM withdrawal,
5541,236,5,-3448.58,USD,2024-05-29T02:42:01,Monthly fee,
5542,534,6,858.78,USD,2023-01-11T13:51:41,Interest credit,
5543,329,1,2999.02,USD,2022-01-26T23:26:57,Deposit,
5544,448,5,-683.07,USD,2022-03-06T11:21:24,Monthly fee,
5545,156,6,4826.81,USD,2024-01-31T18:14:12,Interest credit,
5546,261,1,2898.49,USD,2024-06-10T05:07:58,Deposit,
5547,524,5,-3685.47,USD,2025-07-06T03:21:23,Monthly fee,
5548,194,5,-3824.17,USD,2025-03-18T20:28:22,Monthly fee,
5549,245,5,-2323.79,USD,2023-03-24T12:21:36,Monthly fee,
5550,176,6,3679.1,USD,2024-06-01T02:07:58,Interest credit,
5551,207,1,3596.03,USD,2024-03-01T03:53:21,Deposit,
5552,514,6,1832.64,USD,2025-11-28T00:56:17,Interest credit,
5553,517,6,290.88,USD,2025-02-13T14:10:58,Interest credit,
5554,536,5,-217.83,USD,2022-09-07T00:27:29,Monthly fee,
5555,402,5,-4328.73,USD,2025-09-28T11:42:17,Monthly fee,
5556,35,5,-2130.88,USD,2022-12-03T01:59:45,Monthly fee,
5557,65,6,1035.73,USD,2025-01-07T10:47:25,Interest credit,
5558,335,1,3202.67,USD,2025-06-01T01:22:49,Deposit,
5559,243,1,1743.21,USD,2023-03-31T08:26:21,Deposit,
5560,30,2,-762.87,USD,2025-12-26T00:54:54,ATM withdrawal,
5561,212,1,2376.84,USD,2022-01-21T22:14:02,Deposit,
5562,513,5,-3217.17,USD,2025-08-04T05:14:55,Monthly fee,
5563,318,2,-3796.47,USD,2025-08-06T13:48:15,ATM withdrawal,
5564,514,5,-3163.93,USD,2022-04-13T16:39:48,Monthly fee,
5565,503,2,-3575.19,USD,2024-03-24T10:18:59,ATM withdrawal,
5566,501,6,1256.62,USD,2022-05-02T02:42:05,Interest credit,
5567,34,5,-4379.5,USD,2025-07-03T22:59:37,Monthly fee,
5568,55,1,2115.85,USD,2025-07-06T20:15:22,Deposit,
5569,531,6,1765.93,USD,2023-06-09T12:01:03,Interest credit,
5570,144,5,-1016.39,USD,2022-01-26T19:48:23,Monthly fee,
5571,528,5,-203.1,USD,2025-08-17T23:17:19,Monthly fee,
5572,70,5,-3643.67,USD,2025-12-30T08:00:07,Monthly fee,
5573,463,6,1468.87,USD,2025-06-10T11:01:12,Interest credit,
5574,324,5,-1275.68,USD,2025-11-18T04:20:58,Monthly fee,
5575,229,1,1587.59,USD,2024-11-30T23:54:55,Deposit,
5576,96,2,-1628.3,USD,2022-08-15T05:55:42,ATM withdrawal,
5577,425,5,-40.17,USD,2025-02-22T19:46:12,Monthly fee,
5578,457,5,-1612.36,USD,2025-01-26T20:49:25,Monthly fee,
5579,63,6,3404.57,USD,2024-05-19T08:12:01,Interest credit,
5580,434,6,974.64,USD,2024-09-21T10:02:09,Interest credit,
5581,489,6,3208.58,USD,2023-01-31T12:10:48,Interest credit,
5582,98,5,-2551.83,USD,2024-07-07T14:57:54,Monthly fee,
5583,264,5,-1591.91,USD,2024-12-16T09:57:35,Monthly fee,
5584,122,1,2099.74,USD,2022-08-03T15:15:41,Deposit,
5585,283,6,1460.93,USD,2023-01-16T02:37:38,Interest credit,
5586,72,5,-987.49,USD,2024-01-05T00:43:36,Monthly fee,
5587,451,1,4738.0,USD,2024-09-13T03:40:47,Deposit,
5588,46,2,-3194.83,USD,2022-11-16T20:49:13,ATM withdrawal,
5589,292,2,-1824.1,USD,2025-06-06T22:25:05,ATM withdrawal,
5590,234,1,1157.8,USD,2024-11-10T13:11:35,Deposit,
5591,122,2,-801.21,USD,2023-06-10T01:52:03,ATM withdrawal,
5592,475,2,-2075.4,USD,2025-09-23T20:38:13,ATM withdrawal,
5593,77,2,-856.22,USD,2023-06-13T03:58:37,ATM withdrawal,
5594,100,1,3191.82,USD,2025-10-26T05:08:54,Deposit,
5595,354,1,2084.06,USD,2023-03-09T22:16:21,Deposit,
5596,217,5,-919.61,USD,2022-08-14T00:23:23,Monthly fee,
5597,112,1,3058.54,USD,2023-04-24T03:02:57,Deposit,
5598,233,1,3740.24,USD,2024-01-01T04:49:28,Deposit,
5599,21,2,-1265.9,USD,2022-05-24T17:40:17,ATM withdrawal,
5600,314,1,3541.59,USD,2023-03-07T16:45:00,Deposit,
5601,509,5,-1798.6,USD,2023-07-14T23:49:02,Monthly fee,
5602,341,5,-3346.09,USD,2023-10-14T17:24:53,Monthly fee,
5603,312,5,-1585.15,USD,2024-03-31T09:25:23,Monthly fee,
5604,25,6,827.11,USD,2025-12-17T06:05:51,Interest credit,
5605,256,5,-543.72,USD,2022-07-21T20:27:09,Monthly fee,
5606,528,5,-1373.98,USD,2023-03-27T11:55:31,Monthly fee,
5607,345,2,-3485.21,USD,2023-09-05T17:49:53,ATM withdrawal,
5608,5,1,258.08,USD,2022-11-24T12:08:14,Deposit,
5609,236,2,-713.11,USD,2024-04-16T02:37:47,ATM withdrawal,
5610,250,1,49.76,USD,2022-03-29T14:39:00,Deposit,
5611,398,5,-2231.04,USD,2025-05-22T23:20:45,Monthly fee,
5612,542,1,121.78,USD,2025-01-19T23:56:43,Deposit,
5613,102,6,1325.08,USD,2022-05-25T23:05:29,Interest credit,
5614,43,6,788.21,USD,2023-05-09T00:45:34,Interest credit,
5615,303,6,2030.98,USD,2022-11-17T19:32:04,Interest credit,
5616,473,2,-1732.61,USD,2025-08-03T08:12:17,ATM withdrawal,
5617,96,6,2168.11,USD,2023-12-05T01:15:27,Interest credit,
5618,17,2,-3001.79,USD,2025-05-20T06:01:22,ATM withdrawal,
5619,124,2,-2330.8,USD,2025-05-17T16:04:03,ATM withdrawal,
5620,528,5,-3928.91,USD,2024-04-13T10:50:08,Monthly fee,
5621,312,2,-2135.19,USD,2022-10-03T06:17:13,ATM withdrawal,
5622,60,5,-218.94,USD,2023-03-26T04:22:46,Monthly fee,
5623,149,5,-1925.85,USD,2022-06-25T00:12:23,Monthly fee,
5624,164,5,-3614.32,USD,2025-09-27T03:23:18,Monthly fee,
5625,302,6,3105.66,USD,2025-12-14T18:21:52,Interest credit,
5626,534,1,3491.25,USD,2023-10-14T22:57:00,Deposit,
5627,118,2,-4971.67,USD,2024-12-10T06:32:36,ATM withdrawal,
5628,176,1,4731.7,USD,2024-04-20T06:17:31,Deposit,
5629,16,1,4233.76,USD,2024-01-17T08:07:33,Deposit,
5630,245,5,-665.72,USD,2025-10-30T21:13:40,Monthly fee,
5631,429,2,-4950.69,USD,2024-08-29T21:26:41,ATM withdrawal,
